image_path,original_filename,class_id,x_center,y_center,width,height,modified_name,new_path
banana_dataset\train\images\musa-acuminata-ripe-739f16c6-2653-11ec-842a-d8c4975e38aa_jpg.rf.a91d317c5ce5c14263dcdefb51ac0fe4.jpg,musa-acuminata-ripe-739f16c6-2653-11ec-842a-d8c4975e38aa_jpg.rf.a91d317c5ce5c14263dcdefb51ac0fe4.jpg,1,0.46640625,0.4041666666666667,0.9015625,0.4458333333333333,img_32.jpg,processed_images\class_1\img_32.jpg
banana_dataset\train\images\musa-acuminata-ripe-73a63d64-2653-11ec-a5a6-d8c4975e38aa_jpg.rf.cc0f9f30652c01cb318c0c4d278b6bc4.jpg,musa-acuminata-ripe-73a63d64-2653-11ec-a5a6-d8c4975e38aa_jpg.rf.cc0f9f30652c01cb318c0c4d278b6bc4.jpg,1,0.53203125,0.403125,0.9015625,0.4479166666666667,img_33.jpg,processed_images\class_1\img_33.jpg
banana_dataset\train\images\musa-acuminata-ripe-73df7136-2653-11ec-803a-d8c4975e38aa_jpg.rf.8cddc11f49c318f2420df030eb4b2eee.jpg,musa-acuminata-ripe-73df7136-2653-11ec-803a-d8c4975e38aa_jpg.rf.8cddc11f49c318f2420df030eb4b2eee.jpg,1,0.559375,0.5614583333333333,0.878125,0.60625,img_34.jpg,processed_images\class_1\img_34.jpg
banana_dataset\train\images\musa-acuminata-ripe-73f02032-2653-11ec-aa9a-d8c4975e38aa_jpg.rf.a5458717cffd61ab685d3ac05cab6d69.jpg,musa-acuminata-ripe-73f02032-2653-11ec-aa9a-d8c4975e38aa_jpg.rf.a5458717cffd61ab685d3ac05cab6d69.jpg,1,0.49921875,0.2604166666666667,0.9984375,0.5166666666666667,img_35.jpg,processed_images\class_1\img_35.jpg
banana_dataset\train\images\musa-acuminata-ripe-73f9a8d3-2653-11ec-8b6a-d8c4975e38aa_jpg.rf.1d7c15cd8bafac98c4b368122e1cb8a7.jpg,musa-acuminata-ripe-73f9a8d3-2653-11ec-8b6a-d8c4975e38aa_jpg.rf.1d7c15cd8bafac98c4b368122e1cb8a7.jpg,1,0.4734375,0.4302083333333333,0.934375,0.4354166666666667,img_36.jpg,processed_images\class_1\img_36.jpg
banana_dataset\train\images\musa-acuminata-ripe-73fc0aef-2653-11ec-a727-d8c4975e38aa_jpg.rf.ed2ed15bc89fa6a8a697d21655ec4d5c.jpg,musa-acuminata-ripe-73fc0aef-2653-11ec-a727-d8c4975e38aa_jpg.rf.ed2ed15bc89fa6a8a697d21655ec4d5c.jpg,1,0.47265625,0.4291666666666666,0.9359375,0.4375,img_37.jpg,processed_images\class_1\img_37.jpg
banana_dataset\train\images\musa-acuminata-ripe-74484ff9-2653-11ec-8b9f-d8c4975e38aa_jpg.rf.d0e39a18eb48248024f555769c665d40.jpg,musa-acuminata-ripe-74484ff9-2653-11ec-8b9f-d8c4975e38aa_jpg.rf.d0e39a18eb48248024f555769c665d40.jpg,1,0.53046875,0.384375,0.5109375,0.76875,img_38.jpg,processed_images\class_1\img_38.jpg
banana_dataset\train\images\musa-acuminata-ripe-748b0c48-2653-11ec-8c3c-d8c4975e38aa_jpg.rf.9f7173fd50663a4d83f4a9abe0ec301c.jpg,musa-acuminata-ripe-748b0c48-2653-11ec-8c3c-d8c4975e38aa_jpg.rf.9f7173fd50663a4d83f4a9abe0ec301c.jpg,1,0.44921875,0.4989583333333333,0.3015625,0.9979166666666668,img_39.jpg,processed_images\class_1\img_39.jpg
banana_dataset\train\images\musa-acuminata-ripe-74a07fb8-2653-11ec-805c-d8c4975e38aa_jpg.rf.e719943ab75312a75e1e5d44414d75ee.jpg,musa-acuminata-ripe-74a07fb8-2653-11ec-805c-d8c4975e38aa_jpg.rf.e719943ab75312a75e1e5d44414d75ee.jpg,1,0.49921875,0.440625,0.9984375,0.53125,img_40.jpg,processed_images\class_1\img_40.jpg
banana_dataset\train\images\musa-acuminata-ripe-9158657f-1d0a-11ec-a9fa-d8c4975e38aa_jpg.rf.ebb5e2238c107c118c0c28b5da14e2fc.jpg,musa-acuminata-ripe-9158657f-1d0a-11ec-a9fa-d8c4975e38aa_jpg.rf.ebb5e2238c107c118c0c28b5da14e2fc.jpg,1,0.496875,0.4208333333333333,0.91875,0.625,img_41.jpg,processed_images\class_1\img_41.jpg
banana_dataset\train\images\musa-acuminata-ripe-91965d8f-1d0a-11ec-8ec2-d8c4975e38aa_jpg.rf.2c49d8009b2bb87bb357e3612a120bf0.jpg,musa-acuminata-ripe-91965d8f-1d0a-11ec-8ec2-d8c4975e38aa_jpg.rf.2c49d8009b2bb87bb357e3612a120bf0.jpg,1,0.50625,0.5375,0.8625,0.7805555555555556,img_42.jpg,processed_images\class_1\img_42.jpg
banana_dataset\train\images\musa-acuminata-ripe-91a70cb3-1d0a-11ec-ab9b-d8c4975e38aa_jpg.rf.23626a3540cd1d5ff3f8cd1be1eca4bb.jpg,musa-acuminata-ripe-91a70cb3-1d0a-11ec-ab9b-d8c4975e38aa_jpg.rf.23626a3540cd1d5ff3f8cd1be1eca4bb.jpg,1,0.4916666666666666,0.5541666666666667,0.9166666666666666,0.6527777777777778,img_43.jpg,processed_images\class_1\img_43.jpg
banana_dataset\train\images\musa-acuminata-ripe-91bee3c8-1d0a-11ec-b978-d8c4975e38aa_jpg.rf.b4c04ddcca45802908fdb6bbbe20bc4d.jpg,musa-acuminata-ripe-91bee3c8-1d0a-11ec-b978-d8c4975e38aa_jpg.rf.b4c04ddcca45802908fdb6bbbe20bc4d.jpg,1,0.4864583333333333,0.6083333333333333,0.9354166666666668,0.6611111111111111,img_44.jpg,processed_images\class_1\img_44.jpg
banana_dataset\train\images\musa-acuminata-ripe-91f81607-1d0a-11ec-8d9b-d8c4975e38aa_jpg.rf.64cee7516157a5a6f6be23553842e607.jpg,musa-acuminata-ripe-91f81607-1d0a-11ec-8d9b-d8c4975e38aa_jpg.rf.64cee7516157a5a6f6be23553842e607.jpg,1,0.496875,0.4694444444444444,0.9729166666666668,0.4777777777777778,img_45.jpg,processed_images\class_1\img_45.jpg
banana_dataset\train\images\musa-acuminata-ripe-92019ea4-1d0a-11ec-a496-d8c4975e38aa_jpg.rf.8949b4968f55acf485d2281487a5cab5.jpg,musa-acuminata-ripe-92019ea4-1d0a-11ec-a496-d8c4975e38aa_jpg.rf.8949b4968f55acf485d2281487a5cab5.jpg,1,0.496875,0.5222222222222223,0.9729166666666668,0.4722222222222222,img_46.jpg,processed_images\class_1\img_46.jpg
banana_dataset\train\images\musa-acuminata-ripe-920400c1-1d0a-11ec-80ec-d8c4975e38aa_jpg.rf.254fc8484b61732b9f2aaf60ac77c081.jpg,musa-acuminata-ripe-920400c1-1d0a-11ec-80ec-d8c4975e38aa_jpg.rf.254fc8484b61732b9f2aaf60ac77c081.jpg,1,0.4916666666666666,0.5069444444444444,0.9708333333333332,0.4472222222222222,img_47.jpg,processed_images\class_1\img_47.jpg
banana_dataset\train\images\musa-acuminata-ripe-920662f1-1d0a-11ec-893b-d8c4975e38aa_jpg.rf.d1de975b31004629c37d1d5238c522d0.jpg,musa-acuminata-ripe-920662f1-1d0a-11ec-893b-d8c4975e38aa_jpg.rf.d1de975b31004629c37d1d5238c522d0.jpg,1,0.5020833333333333,0.5069444444444444,0.975,0.4416666666666666,img_48.jpg,processed_images\class_1\img_48.jpg
banana_dataset\train\images\musa-acuminata-ripe-920662f2-1d0a-11ec-9bb1-d8c4975e38aa_jpg.rf.19ce0786d8b7598347362b669e166ca4.jpg,musa-acuminata-ripe-920662f2-1d0a-11ec-9bb1-d8c4975e38aa_jpg.rf.19ce0786d8b7598347362b669e166ca4.jpg,1,0.4958333333333333,0.4833333333333333,0.975,0.4444444444444444,img_49.jpg,processed_images\class_1\img_49.jpg
banana_dataset\train\images\musa-acuminata-ripe-920b2766-1d0a-11ec-9dc1-d8c4975e38aa_jpg.rf.6131631db1c0f6d3df2a2e8e59555280.jpg,musa-acuminata-ripe-920b2766-1d0a-11ec-9dc1-d8c4975e38aa_jpg.rf.6131631db1c0f6d3df2a2e8e59555280.jpg,1,0.496875,0.5083333333333333,0.9729166666666668,0.4388888888888889,img_50.jpg,processed_images\class_1\img_50.jpg
banana_dataset\train\images\musa-acuminata-ripe-9222fe46-1d0a-11ec-8503-d8c4975e38aa_jpg.rf.d97388a7d1ce3b0f51f18c9835dd240e.jpg,musa-acuminata-ripe-9222fe46-1d0a-11ec-8503-d8c4975e38aa_jpg.rf.d97388a7d1ce3b0f51f18c9835dd240e.jpg,1,0.4927083333333333,0.5083333333333333,0.9645833333333332,0.4333333333333333,img_51.jpg,processed_images\class_1\img_51.jpg
banana_dataset\train\images\musa-acuminata-ripe-9233abed-1d0a-11ec-b957-d8c4975e38aa_jpg.rf.e4e24509c1f37fd47ffda829c6835812.jpg,musa-acuminata-ripe-9233abed-1d0a-11ec-b957-d8c4975e38aa_jpg.rf.e4e24509c1f37fd47ffda829c6835812.jpg,1,0.4989583333333333,0.5138888888888888,0.9979166666666668,0.8055555555555556,img_52.jpg,processed_images\class_1\img_52.jpg
banana_dataset\train\images\musa-acuminata-ripe-923ad28e-1d0a-11ec-a10f-d8c4975e38aa_jpg.rf.9f2632df612e79f5f6f7c9a42d5fb492.jpg,musa-acuminata-ripe-923ad28e-1d0a-11ec-a10f-d8c4975e38aa_jpg.rf.9f2632df612e79f5f6f7c9a42d5fb492.jpg,1,0.4958333333333333,0.5152777777777777,0.9375,0.5083333333333333,img_53.jpg,processed_images\class_1\img_53.jpg
banana_dataset\train\images\musa-acuminata-ripe-924b819b-1d0a-11ec-b938-d8c4975e38aa_jpg.rf.a0dab8660ad07f234ec08d6418a55a8b.jpg,musa-acuminata-ripe-924b819b-1d0a-11ec-b938-d8c4975e38aa_jpg.rf.a0dab8660ad07f234ec08d6418a55a8b.jpg,1,0.4989583333333333,0.5444444444444444,0.9979166666666668,0.4222222222222222,img_54.jpg,processed_images\class_1\img_54.jpg
banana_dataset\train\images\musa-acuminata-ripe-924b819c-1d0a-11ec-a4aa-d8c4975e38aa_jpg.rf.a86abe4d157b42559c056547c36f4d32.jpg,musa-acuminata-ripe-924b819c-1d0a-11ec-a4aa-d8c4975e38aa_jpg.rf.a86abe4d157b42559c056547c36f4d32.jpg,1,0.4947916666666667,0.5291666666666667,0.4645833333333333,0.8083333333333333,img_55.jpg,processed_images\class_1\img_55.jpg
banana_dataset\train\images\musa-acuminata-ripe-924de3ab-1d0a-11ec-b392-d8c4975e38aa_jpg.rf.d4bc58052281c0d1ba42fd9f3237fe9a.jpg,musa-acuminata-ripe-924de3ab-1d0a-11ec-b392-d8c4975e38aa_jpg.rf.d4bc58052281c0d1ba42fd9f3237fe9a.jpg,1,0.4947916666666667,0.4930555555555556,0.9854166666666668,0.3861111111111111,img_56.jpg,processed_images\class_1\img_56.jpg
banana_dataset\train\images\musa-acuminata-ripe-926a7f0e-1d0a-11ec-ac96-d8c4975e38aa_jpg.rf.8ce6f6782b9fe87ee6004b3647cd3174.jpg,musa-acuminata-ripe-926a7f0e-1d0a-11ec-ac96-d8c4975e38aa_jpg.rf.8ce6f6782b9fe87ee6004b3647cd3174.jpg,1,0.5041666666666667,0.525,0.9708333333333332,0.45,img_57.jpg,processed_images\class_1\img_57.jpg
banana_dataset\train\images\musa-acuminata-ripe-926f41c4-1d0a-11ec-b20e-d8c4975e38aa_jpg.rf.814c848d3e5b78e83b09046efe92c4cc.jpg,musa-acuminata-ripe-926f41c4-1d0a-11ec-b20e-d8c4975e38aa_jpg.rf.814c848d3e5b78e83b09046efe92c4cc.jpg,1,0.4927083333333333,0.5236111111111111,0.9729166666666668,0.4472222222222222,img_58.jpg,processed_images\class_1\img_58.jpg
banana_dataset\train\images\musa-acuminata-ripe-9271a3f8-1d0a-11ec-990f-d8c4975e38aa_jpg.rf.b4a8527a68b0226c54bb859f1b0bb86e.jpg,musa-acuminata-ripe-9271a3f8-1d0a-11ec-990f-d8c4975e38aa_jpg.rf.b4a8527a68b0226c54bb859f1b0bb86e.jpg,1,0.5052083333333334,0.4694444444444444,0.9729166666666668,0.45,img_59.jpg,processed_images\class_1\img_59.jpg
banana_dataset\train\images\musa-acuminata-ripe-9290a018-1d0a-11ec-9069-d8c4975e38aa_jpg.rf.17363c9c60f29437f990f218e2377483.jpg,musa-acuminata-ripe-9290a018-1d0a-11ec-9069-d8c4975e38aa_jpg.rf.17363c9c60f29437f990f218e2377483.jpg,1,0.4875,0.5236111111111111,0.9041666666666668,0.6027777777777777,img_60.jpg,processed_images\class_1\img_60.jpg
banana_dataset\train\images\musa-acuminata-ripe-929a28a6-1d0a-11ec-8b22-d8c4975e38aa_jpg.rf.e3e38404fb0a41bf7799285538f90791.jpg,musa-acuminata-ripe-929a28a6-1d0a-11ec-8b22-d8c4975e38aa_jpg.rf.e3e38404fb0a41bf7799285538f90791.jpg,1,0.4875,0.5208333333333334,0.9041666666666668,0.6027777777777777,img_61.jpg,processed_images\class_1\img_61.jpg
banana_dataset\train\images\musa-acuminata-ripe-92b1fe43-1d0a-11ec-97a9-d8c4975e38aa_jpg.rf.965cb4678fab1fb694a356f206c601eb.jpg,musa-acuminata-ripe-92b1fe43-1d0a-11ec-97a9-d8c4975e38aa_jpg.rf.965cb4678fab1fb694a356f206c601eb.jpg,1,0.5,0.5361111111111111,0.9541666666666668,0.3888888888888889,img_62.jpg,processed_images\class_1\img_62.jpg
banana_dataset\train\images\musa-acuminata-ripe-92b924b1-1d0a-11ec-881a-d8c4975e38aa_jpg.rf.87edd4da02705636615281a3437e023c.jpg,musa-acuminata-ripe-92b924b1-1d0a-11ec-881a-d8c4975e38aa_jpg.rf.87edd4da02705636615281a3437e023c.jpg,1,0.5,0.5305555555555556,0.9541666666666668,0.3777777777777777,img_63.jpg,processed_images\class_1\img_63.jpg
banana_dataset\train\images\musa-acuminata-ripe-92bb86e0-1d0a-11ec-89b6-d8c4975e38aa_jpg.rf.189a15ae7eefa1f0e1e11cc4228482dc.jpg,musa-acuminata-ripe-92bb86e0-1d0a-11ec-89b6-d8c4975e38aa_jpg.rf.189a15ae7eefa1f0e1e11cc4228482dc.jpg,1,0.5,0.5319444444444444,0.9541666666666668,0.3805555555555555,img_64.jpg,processed_images\class_1\img_64.jpg
banana_dataset\train\images\musa-acuminata-ripe-92e40ca9-1d0a-11ec-b5f4-d8c4975e38aa_jpg.rf.beab11ceb816fc85aaee98412f555e15.jpg,musa-acuminata-ripe-92e40ca9-1d0a-11ec-b5f4-d8c4975e38aa_jpg.rf.beab11ceb816fc85aaee98412f555e15.jpg,1,0.5041666666666667,0.5041666666666667,0.8958333333333334,0.4916666666666666,img_65.jpg,processed_images\class_1\img_65.jpg
banana_dataset\train\images\musa-acuminata-ripe-92ed9422-1d0a-11ec-abb7-d8c4975e38aa_jpg.rf.6720e67bed924d2ed0196a7eac1301fa.jpg,musa-acuminata-ripe-92ed9422-1d0a-11ec-abb7-d8c4975e38aa_jpg.rf.6720e67bed924d2ed0196a7eac1301fa.jpg,1,0.4989583333333333,0.4986111111111111,0.9979166666666668,0.5194444444444445,img_66.jpg,processed_images\class_1\img_66.jpg
banana_dataset\train\images\musa-acuminata-ripe-92f71e22-1d0a-11ec-8003-d8c4975e38aa_jpg.rf.e0d525200165b87bd26fa7ab87bc71f6.jpg,musa-acuminata-ripe-92f71e22-1d0a-11ec-8003-d8c4975e38aa_jpg.rf.e0d525200165b87bd26fa7ab87bc71f6.jpg,1,0.525,0.4930555555555556,0.8166666666666667,0.9138888888888888,img_67.jpg,processed_images\class_1\img_67.jpg
banana_dataset\train\images\musa-acuminata-ripe-9300a562-1d0a-11ec-a460-d8c4975e38aa_jpg.rf.55d50ddc54a7662100a51b62c02f3232.jpg,musa-acuminata-ripe-9300a562-1d0a-11ec-a460-d8c4975e38aa_jpg.rf.55d50ddc54a7662100a51b62c02f3232.jpg,1,0.4989583333333333,0.5736111111111111,0.9520833333333332,0.4861111111111111,img_68.jpg,processed_images\class_1\img_68.jpg
banana_dataset\train\images\musa-acuminata-ripe-9351af31-1d0a-11ec-a9af-d8c4975e38aa_jpg.rf.105ede2b7556b6f53e738ae45d95b413.jpg,musa-acuminata-ripe-9351af31-1d0a-11ec-a9af-d8c4975e38aa_jpg.rf.105ede2b7556b6f53e738ae45d95b413.jpg,1,0.4989583333333333,0.5027777777777778,0.9979166666666668,0.4388888888888889,img_69.jpg,processed_images\class_1\img_69.jpg
banana_dataset\train\images\musa-acuminata-ripe-935b374e-1d0a-11ec-a08a-d8c4975e38aa_jpg.rf.f2110ed9bab04b659c00353bd4a0e1ed.jpg,musa-acuminata-ripe-935b374e-1d0a-11ec-a08a-d8c4975e38aa_jpg.rf.f2110ed9bab04b659c00353bd4a0e1ed.jpg,1,0.4989583333333333,0.4597222222222222,0.9979166666666668,0.4472222222222222,img_70.jpg,processed_images\class_1\img_70.jpg
banana_dataset\train\images\musa-acuminata-ripe-935ffbb9-1d0a-11ec-9d36-d8c4975e38aa_jpg.rf.06e3346c3fb22a89e8c0c191d5f5ee31.jpg,musa-acuminata-ripe-935ffbb9-1d0a-11ec-9d36-d8c4975e38aa_jpg.rf.06e3346c3fb22a89e8c0c191d5f5ee31.jpg,1,0.4864583333333333,0.4986111111111111,0.59375,0.9972222222222222,img_71.jpg,processed_images\class_1\img_71.jpg
banana_dataset\train\images\musa-acuminata-ripe-9369844a-1d0a-11ec-b140-d8c4975e38aa_jpg.rf.21113350aa8f19abf0d71d4dc5713842.jpg,musa-acuminata-ripe-9369844a-1d0a-11ec-b140-d8c4975e38aa_jpg.rf.21113350aa8f19abf0d71d4dc5713842.jpg,1,0.4989583333333333,0.5125,0.9979166666666668,0.6583333333333333,img_72.jpg,processed_images\class_1\img_72.jpg
banana_dataset\train\images\musa-acuminata-ripe-9369844b-1d0a-11ec-8701-d8c4975e38aa_jpg.rf.a18a8eb11d84decd8f2371603642c041.jpg,musa-acuminata-ripe-9369844b-1d0a-11ec-8701-d8c4975e38aa_jpg.rf.a18a8eb11d84decd8f2371603642c041.jpg,1,0.4875,0.5333333333333333,0.9458333333333332,0.5055555555555555,img_73.jpg,processed_images\class_1\img_73.jpg
banana_dataset\train\images\musa-acuminata-ripe-93730ced-1d0a-11ec-8e7e-d8c4975e38aa_jpg.rf.c33c5ace267ae2ed97f3c89054c9f286.jpg,musa-acuminata-ripe-93730ced-1d0a-11ec-8e7e-d8c4975e38aa_jpg.rf.c33c5ace267ae2ed97f3c89054c9f286.jpg,1,0.5,0.5597222222222222,1.0,0.6916666666666667,img_74.jpg,processed_images\class_1\img_74.jpg
banana_dataset\train\images\musa-acuminata-ripe-938159d3-1d0a-11ec-9d7d-d8c4975e38aa_jpg.rf.569445baf5824efc5fe2fa28e28815fe.jpg,musa-acuminata-ripe-938159d3-1d0a-11ec-9d7d-d8c4975e38aa_jpg.rf.569445baf5824efc5fe2fa28e28815fe.jpg,1,0.4989583333333333,0.4597222222222222,0.9979166666666668,0.8083333333333333,img_75.jpg,processed_images\class_1\img_75.jpg
banana_dataset\train\images\musa-acuminata-ripe-9383bd28-1d0a-11ec-aaa0-d8c4975e38aa_jpg.rf.0e834a905659056434da6b98cd0bb30b.jpg,musa-acuminata-ripe-9383bd28-1d0a-11ec-aaa0-d8c4975e38aa_jpg.rf.0e834a905659056434da6b98cd0bb30b.jpg,1,0.5010416666666667,0.5305555555555556,0.9104166666666668,0.6444444444444445,img_76.jpg,processed_images\class_1\img_76.jpg
banana_dataset\train\images\musa-acuminata-ripe-93861e2b-1d0a-11ec-a9ad-d8c4975e38aa_jpg.rf.3f56f3ac9beeb4117aac60217e9cea7b.jpg,musa-acuminata-ripe-93861e2b-1d0a-11ec-a9ad-d8c4975e38aa_jpg.rf.3f56f3ac9beeb4117aac60217e9cea7b.jpg,1,0.496875,0.4611111111111111,0.9104166666666668,0.6444444444444445,img_77.jpg,processed_images\class_1\img_77.jpg
banana_dataset\train\images\musa-acuminata-ripe-93888047-1d0a-11ec-aadf-d8c4975e38aa_jpg.rf.498d5a080a4defe0e476036c440f84b4.jpg,musa-acuminata-ripe-93888047-1d0a-11ec-aadf-d8c4975e38aa_jpg.rf.498d5a080a4defe0e476036c440f84b4.jpg,1,0.496875,0.5319444444444444,0.9104166666666668,0.6416666666666667,img_78.jpg,processed_images\class_1\img_78.jpg
banana_dataset\train\images\musa-acuminata-ripe-93888048-1d0a-11ec-af7c-d8c4975e38aa_jpg.rf.8b89220d81f46e71285c49520c015492.jpg,musa-acuminata-ripe-93888048-1d0a-11ec-af7c-d8c4975e38aa_jpg.rf.8b89220d81f46e71285c49520c015492.jpg,1,0.496875,0.5319444444444444,0.9104166666666668,0.6416666666666667,img_79.jpg,processed_images\class_1\img_79.jpg
banana_dataset\train\images\musa-acuminata-ripe-938ae280-1d0a-11ec-bc63-d8c4975e38aa_jpg.rf.17f8295366826ccc592163a068de14bd.jpg,musa-acuminata-ripe-938ae280-1d0a-11ec-bc63-d8c4975e38aa_jpg.rf.17f8295366826ccc592163a068de14bd.jpg,1,0.4989583333333333,0.5430555555555555,0.9979166666666668,0.9083333333333332,img_80.jpg,processed_images\class_1\img_80.jpg
banana_dataset\train\images\musa-acuminata-ripe-938fa6cf-1d0a-11ec-99b7-d8c4975e38aa_jpg.rf.f89d695ba1f0a8d02a45f0a2b5e95571.jpg,musa-acuminata-ripe-938fa6cf-1d0a-11ec-99b7-d8c4975e38aa_jpg.rf.f89d695ba1f0a8d02a45f0a2b5e95571.jpg,1,0.5,0.5569444444444445,0.9125,0.5972222222222222,img_81.jpg,processed_images\class_1\img_81.jpg
banana_dataset\train\images\musa-acuminata-ripe-93a2b80d-1d0a-11ec-8a19-d8c4975e38aa_jpg.rf.fbd5ee7c37f1a87e49b7f81dc5c61dfd.jpg,musa-acuminata-ripe-93a2b80d-1d0a-11ec-8a19-d8c4975e38aa_jpg.rf.fbd5ee7c37f1a87e49b7f81dc5c61dfd.jpg,1,0.496875,0.5333333333333333,0.9145833333333332,0.6444444444444445,img_82.jpg,processed_images\class_1\img_82.jpg
banana_dataset\train\images\musa-acuminata-ripe-93a51a2a-1d0a-11ec-a893-d8c4975e38aa_jpg.rf.73000b8d3fe11358b047558135d9e47e.jpg,musa-acuminata-ripe-93a51a2a-1d0a-11ec-a893-d8c4975e38aa_jpg.rf.73000b8d3fe11358b047558135d9e47e.jpg,1,0.4989583333333333,0.7652777777777777,0.9979166666666668,0.4638888888888889,img_83.jpg,processed_images\class_1\img_83.jpg
banana_dataset\train\images\musa-acuminata-ripe-93a77c50-1d0a-11ec-a354-d8c4975e38aa_jpg.rf.5dce7af839fac4a75899b8c9e7d9945b.jpg,musa-acuminata-ripe-93a77c50-1d0a-11ec-a354-d8c4975e38aa_jpg.rf.5dce7af839fac4a75899b8c9e7d9945b.jpg,1,0.51875,0.55,0.8125,0.6444444444444445,img_84.jpg,processed_images\class_1\img_84.jpg
banana_dataset\train\images\musa-acuminata-ripe-93b3672a-1d0a-11ec-aeb5-d8c4975e38aa_jpg.rf.9c9c97eec13c648cb6cc6a99565fceb4.jpg,musa-acuminata-ripe-93b3672a-1d0a-11ec-aeb5-d8c4975e38aa_jpg.rf.9c9c97eec13c648cb6cc6a99565fceb4.jpg,1,0.4989583333333333,0.5375,0.9979166666666668,0.7583333333333333,img_85.jpg,processed_images\class_1\img_85.jpg
banana_dataset\train\images\musa-acuminata-ripe-93bcefd1-1d0a-11ec-9a41-d8c4975e38aa_jpg.rf.8e25d17f7aead0b757a6c2084448d2c0.jpg,musa-acuminata-ripe-93bcefd1-1d0a-11ec-9a41-d8c4975e38aa_jpg.rf.8e25d17f7aead0b757a6c2084448d2c0.jpg,1,0.4760416666666666,0.4986111111111111,0.6395833333333333,0.9972222222222222,img_86.jpg,processed_images\class_1\img_86.jpg
banana_dataset\train\images\musa-acuminata-ripe-93c67872-1d0a-11ec-b2d3-d8c4975e38aa_jpg.rf.e706cb1627bc26d5cdcdadc136849e11.jpg,musa-acuminata-ripe-93c67872-1d0a-11ec-b2d3-d8c4975e38aa_jpg.rf.e706cb1627bc26d5cdcdadc136849e11.jpg,1,0.4979166666666667,0.6083333333333333,0.9083333333333332,0.5666666666666667,img_87.jpg,processed_images\class_1\img_87.jpg
banana_dataset\train\images\musa-acuminata-ripe-93c8da75-1d0a-11ec-a343-d8c4975e38aa_jpg.rf.004edf625a13f3549f3b8d4a58d6610a.jpg,musa-acuminata-ripe-93c8da75-1d0a-11ec-a343-d8c4975e38aa_jpg.rf.004edf625a13f3549f3b8d4a58d6610a.jpg,1,0.4979166666666667,0.5361111111111111,0.9958333333333332,0.8611111111111112,img_88.jpg,processed_images\class_1\img_88.jpg
banana_dataset\train\images\musa-acuminata-ripe-93c8da76-1d0a-11ec-a88b-d8c4975e38aa_jpg.rf.8256fff10339bce152db92dd3535533e.jpg,musa-acuminata-ripe-93c8da76-1d0a-11ec-a88b-d8c4975e38aa_jpg.rf.8256fff10339bce152db92dd3535533e.jpg,1,0.503125,0.5333333333333333,0.8229166666666666,0.7,img_89.jpg,processed_images\class_1\img_89.jpg
banana_dataset\train\images\musa-acuminata-ripe-93cb3ccd-1d0a-11ec-ac5e-d8c4975e38aa_jpg.rf.83413c0d10f23f462df6e5148d687084.jpg,musa-acuminata-ripe-93cb3ccd-1d0a-11ec-ac5e-d8c4975e38aa_jpg.rf.83413c0d10f23f462df6e5148d687084.jpg,1,0.5,0.6083333333333333,0.9083333333333332,0.5611111111111111,img_90.jpg,processed_images\class_1\img_90.jpg
banana_dataset\train\images\musa-acuminata-ripe-93cb3cce-1d0a-11ec-b4e1-d8c4975e38aa_jpg.rf.806701e6460929593edc1c0463023ffd.jpg,musa-acuminata-ripe-93cb3cce-1d0a-11ec-b4e1-d8c4975e38aa_jpg.rf.806701e6460929593edc1c0463023ffd.jpg,1,0.4979166666666667,0.3861111111111111,0.9083333333333332,0.5611111111111111,img_91.jpg,processed_images\class_1\img_91.jpg
banana_dataset\train\images\musa-acuminata-ripe-93d0010f-1d0a-11ec-a31d-d8c4975e38aa_jpg.rf.8f88af71b693737ae5d41d217db09076.jpg,musa-acuminata-ripe-93d0010f-1d0a-11ec-a31d-d8c4975e38aa_jpg.rf.8f88af71b693737ae5d41d217db09076.jpg,1,0.4979166666666667,0.6069444444444444,0.9083333333333332,0.5638888888888889,img_92.jpg,processed_images\class_1\img_92.jpg
banana_dataset\train\images\musa-acuminata-ripe-93d26327-1d0a-11ec-9e04-d8c4975e38aa_jpg.rf.0b97197137a73d933e1e179c96312d44.jpg,musa-acuminata-ripe-93d26327-1d0a-11ec-9e04-d8c4975e38aa_jpg.rf.0b97197137a73d933e1e179c96312d44.jpg,1,0.4989583333333333,0.6125,0.9979166666666668,0.6527777777777778,img_93.jpg,processed_images\class_1\img_93.jpg
banana_dataset\train\images\musa-acuminata-ripe-93d72791-1d0a-11ec-a697-d8c4975e38aa_jpg.rf.bc6f22d8013ec0f8e019eeefa0fc4575.jpg,musa-acuminata-ripe-93d72791-1d0a-11ec-a697-d8c4975e38aa_jpg.rf.bc6f22d8013ec0f8e019eeefa0fc4575.jpg,1,0.4479166666666667,0.5069444444444444,0.5625,0.9805555555555556,img_94.jpg,processed_images\class_1\img_94.jpg
banana_dataset\train\images\musa-acuminata-ripe-93e0b035-1d0a-11ec-a7af-d8c4975e38aa_jpg.rf.fc5132ee178007cae25290d5a26ab1c8.jpg,musa-acuminata-ripe-93e0b035-1d0a-11ec-a7af-d8c4975e38aa_jpg.rf.fc5132ee178007cae25290d5a26ab1c8.jpg,1,0.5135416666666667,0.5763888888888888,0.78125,0.6972222222222222,img_95.jpg,processed_images\class_1\img_95.jpg
